fare_amount,passenger_count,pickup_year,pickup_month,pickup_day_of_month,pickup_hour,pickup_minute,pickup_second,Trip_distance_KM
12.0,1.0,2014.0,9.0,4.0,14.0,43.0,35.0,0.22061515954847402
9.0,1.0,2015.0,3.0,19.0,9.0,26.0,36.0,0.3494809611682617
11.5,1.0,2014.0,10.0,20.0,10.0,22.0,39.0,0.3249443327947254
6.0,1.0,2014.0,12.0,16.0,22.0,27.0,55.0,0.1865407546183834
7.0,2.0,2015.0,4.0,25.0,15.0,37.0,14.0,0.08257575606556304
30.33,1.0,2013.0,10.0,4.0,7.0,56.0,26.0,0.8357629244648872
12.1,1.0,2009.0,2.0,13.0,21.0,4.0,0.0,0.5451763172223136
5.7,1.0,2010.0,11.0,7.0,13.0,32.0,0.0,0.18734843119312072
5.7,1.0,2012.0,6.0,21.0,9.0,39.0,0.0,0.06806819287591057
5.0,1.0,2013.0,12.0,17.0,20.0,30.0,49.0,0.093448643121049
4.1,1.0,2009.0,5.0,5.0,7.0,22.0,0.0,0.07242107627710649
23.5,5.0,2011.0,3.0,13.0,17.0,32.0,0.0,0.16747921260655813
12.1,3.0,2012.0,8.0,2.0,14.0,37.0,39.0,0.6143872935604091
14.5,1.0,2013.0,3.0,31.0,22.0,51.0,0.0,0.6994403100767217
8.5,1.0,2013.0,5.0,28.0,19.0,13.0,0.0,0.37622913230225113
8.5,1.0,2015.0,2.0,7.0,16.0,21.0,7.0,0.04970393932234042
13.3,5.0,2009.0,4.0,25.0,12.0,45.0,0.0,0.3965566019267437
7.3,1.0,2010.0,11.0,30.0,13.0,44.0,7.0,0.14073377989522023
7.7,3.0,2009.0,8.0,30.0,12.0,22.0,0.0,0.27725250933002243
10.5,5.0,2009.0,12.0,2.0,21.0,30.0,0.0,0.2655152397705086
7.5,1.0,2013.0,1.0,21.0,11.0,37.0,1.0,0.18810593871722975
11.5,1.0,2015.0,1.0,17.0,19.0,50.0,47.0,0.3317511176924368
6.9,1.0,2010.0,3.0,8.0,9.0,34.0,0.0,0.16259005728525405
5.3,1.0,2011.0,1.0,15.0,14.0,13.0,33.0,0.1528774527561667
8.9,1.0,2012.0,2.0,18.0,17.0,53.0,40.0,0.31506826932077314
13.5,1.0,2013.0,4.0,7.0,1.0,4.0,9.0,0.7315772696391359
8.1,1.0,2010.0,3.0,6.0,8.0,33.0,6.0,0.3433151086539995
7.7,1.0,2010.0,3.0,9.0,12.0,53.0,41.0,0.21381293546512123
7.3,5.0,2011.0,4.0,27.0,23.0,27.0,0.0,0.24705282636181264
13.5,1.0,2013.0,2.0,28.0,23.0,7.0,6.0,0.6660134265693691
11.7,2.0,2009.0,8.0,16.0,6.0,57.0,12.0,0.20782761237843106
4.5,5.0,2009.0,10.0,19.0,12.0,42.0,0.0,0.13119588679903613
6.1,2.0,2012.0,4.0,8.0,15.0,8.0,0.0,0.04009291831603169
5.3,1.0,2012.0,7.0,17.0,8.0,42.0,0.0,0.14461088029428046
13.3,5.0,2012.0,8.0,31.0,23.0,49.0,0.0,0.4086786828082524
7.5,1.0,2012.0,11.0,19.0,16.0,39.0,4.0,0.1575225569006248
18.5,1.0,2013.0,3.0,10.0,0.0,14.0,53.0,0.6269715017398702
7.5,6.0,2014.0,6.0,8.0,5.0,58.0,0.0,0.31416374888259635
10.9,1.0,2010.0,10.0,9.0,0.0,57.0,17.0,0.4750459306414569
3.3,1.0,2011.0,2.0,24.0,16.0,22.0,0.0,0.07670561076098467
7.7,1.0,2012.0,8.0,11.0,15.0,10.0,58.0,0.3757319978213353
8.0,3.0,2015.0,6.0,6.0,23.0,33.0,7.0,0.18973622424851336
7.3,3.0,2010.0,7.0,16.0,18.0,20.0,2.0,0.259682672377687
5.0,1.0,2012.0,10.0,25.0,20.0,22.0,21.0,0.16920503832505954
8.5,1.0,2013.0,6.0,3.0,7.0,1.0,17.0,0.21802082274185294
11.3,1.0,2009.0,8.0,17.0,20.0,1.0,0.0,0.7193353964465717
9.3,1.0,2010.0,5.0,17.0,17.0,59.0,15.0,0.2288661548827426
23.0,1.0,2012.0,10.0,27.0,0.0,40.0,32.0,0.45350424647081916
12.5,1.0,2014.0,12.0,7.0,9.0,18.0,35.0,0.6119413040374596
7.3,1.0,2010.0,2.0,13.0,21.0,3.0,24.0,0.17283859368149737
6.9,1.0,2010.0,6.0,14.0,23.0,54.0,0.0,0.3586599846505871
8.1,1.0,2011.0,3.0,12.0,23.0,15.0,30.0,0.3692687574227919
20.0,1.0,2013.0,6.0,19.0,20.0,12.0,30.0,0.800200267678455
12.0,1.0,2012.0,10.0,15.0,18.0,13.0,0.0,0.321982842355196
20.5,1.0,2014.0,3.0,6.0,23.0,26.0,38.0,0.6073330779224901
11.5,1.0,2014.0,9.0,9.0,18.0,54.0,0.0,0.23033309507158475
12.1,2.0,2011.0,5.0,28.0,19.0,47.0,18.0,0.530444428402686
6.5,1.0,2011.0,8.0,11.0,15.0,13.0,0.0,0.3406043338138716
11.0,2.0,2013.0,1.0,15.0,0.0,40.0,0.0,0.6565753167687487
5.5,1.0,2014.0,8.0,30.0,18.0,25.0,5.0,0.12506586465600594
9.0,1.0,2014.0,11.0,22.0,11.0,32.0,54.0,0.21830345756480748
6.1,1.0,2009.0,4.0,22.0,7.0,30.0,0.0,0.22445196220323305
10.5,3.0,2009.0,6.0,23.0,2.0,27.0,0.0,0.4841723532008386
6.1,1.0,2010.0,8.0,7.0,18.0,20.0,33.0,0.25436161321677614
8.1,1.0,2009.0,6.0,17.0,19.0,35.0,0.0,0.23173269619441808
8.1,3.0,2009.0,3.0,15.0,0.0,13.0,10.0,0.2932060549902527
7.7,5.0,2012.0,5.0,9.0,19.0,10.0,0.0,0.31119998409815464
5.0,1.0,2013.0,2.0,8.0,13.0,58.0,19.0,0.08879573093425222
9.5,1.0,2013.0,6.0,24.0,17.0,21.0,15.0,0.2781353513433269
6.5,1.0,2009.0,9.0,16.0,11.0,33.0,43.0,0.1855297384916781
4.5,1.0,2014.0,10.0,23.0,8.0,18.0,56.0,0.1009885161429648
5.7,1.0,2010.0,5.0,29.0,12.0,6.0,15.0,0.16985732785587332
9.7,1.0,2012.0,8.0,28.0,15.0,53.0,0.0,0.34487232174117904
9.0,1.0,2015.0,2.0,7.0,23.0,39.0,44.0,0.2713246923378425
6.5,2.0,2009.0,11.0,21.0,17.0,32.0,0.0,0.2352549863075889
16.9,1.0,2010.0,5.0,20.0,11.0,43.0,0.0,0.7759605980070998
8.9,5.0,2010.0,7.0,31.0,2.0,31.0,0.0,0.4798983150078443
10.1,1.0,2011.0,7.0,30.0,20.0,22.0,0.0,0.48882547246211067
6.5,3.0,2011.0,9.0,1.0,22.0,49.0,0.0,0.19492520352107073
6.1,1.0,2011.0,11.0,23.0,20.0,30.0,0.0,0.30468151582581654
10.1,1.0,2012.0,5.0,4.0,12.0,10.0,28.0,0.3606483511926427
7.0,1.0,2012.0,12.0,3.0,21.0,23.0,0.0,0.1477601712074054
17.0,5.0,2013.0,3.0,1.0,11.0,21.0,0.0,0.701097733604529
20.83,1.0,2013.0,9.0,11.0,18.0,4.0,52.0,0.6508026362538782
15.5,1.0,2014.0,1.0,17.0,7.0,58.0,23.0,0.6801100282712229
10.9,2.0,2009.0,9.0,27.0,0.0,20.0,18.0,0.410014267584662
5.7,5.0,2011.0,4.0,24.0,10.0,35.0,0.0,0.239578134189962
12.5,1.0,2015.0,4.0,24.0,19.0,17.0,0.0,0.48632565954721557
8.9,2.0,2010.0,12.0,11.0,19.0,2.0,0.0,0.4094989253454664
12.9,1.0,2011.0,2.0,28.0,6.0,17.0,5.0,0.9079007334203407
8.1,1.0,2011.0,4.0,27.0,6.0,51.0,10.0,0.3744462183591934
3.5,1.0,2013.0,8.0,16.0,8.0,53.0,0.0,0.07632166490678112
5.3,3.0,2010.0,10.0,4.0,20.0,2.0,0.0,0.08917298565221354
9.7,2.0,2012.0,3.0,7.0,21.0,54.0,33.0,0.3674532124637651
6.9,1.0,2011.0,8.0,3.0,8.0,32.0,13.0,0.21711759003519995
4.1,1.0,2012.0,1.0,19.0,18.0,59.0,26.0,0.11782659627493408
12.1,1.0,2010.0,7.0,23.0,15.0,35.0,0.0,0.46404652829658954
7.3,5.0,2012.0,2.0,17.0,0.0,37.0,0.0,0.3358467595255913
9.7,1.0,2012.0,8.0,18.0,1.0,35.0,34.0,0.4128994461663415
4.1,1.0,2009.0,9.0,11.0,12.0,10.0,35.0,0.06155156113878665
9.3,1.0,2010.0,6.0,1.0,22.0,16.0,56.0,0.395425361599911
13.3,2.0,2011.0,6.0,16.0,20.0,8.0,0.0,0.39418075522960816
5.3,2.0,2012.0,7.0,11.0,20.0,30.0,0.0,0.14277103777584202
19.0,5.0,2013.0,7.0,27.0,1.0,14.0,0.0,0.7725432928538272
16.5,5.0,2010.0,9.0,30.0,16.0,40.0,0.0,0.6423297447296746
8.9,3.0,2009.0,10.0,31.0,21.0,34.0,0.0,0.27747873862194194
20.5,1.0,2009.0,12.0,23.0,10.0,56.0,0.0,0.7212186327589727
26.5,1.0,2013.0,5.0,10.0,14.0,1.0,49.0,0.8302857170664626
4.9,5.0,2011.0,3.0,4.0,21.0,53.0,0.0,0.11564749590092427
10.0,1.0,2014.0,3.0,4.0,7.0,18.0,7.0,0.387649275406907
6.5,1.0,2015.0,4.0,6.0,7.0,59.0,54.0,0.21162560366481462
6.1,1.0,2009.0,3.0,2.0,8.0,26.0,0.0,0.18985969455739407
14.9,1.0,2010.0,10.0,14.0,17.0,20.0,0.0,0.652284793046495
8.0,1.0,2013.0,9.0,2.0,8.0,24.0,46.0,0.2291469747635015
9.7,2.0,2009.0,7.0,21.0,15.0,6.0,20.0,0.48104766541264266
3.5,1.0,2013.0,4.0,28.0,20.0,42.0,2.0,0.08181857072592888
17.0,1.0,2013.0,6.0,2.0,0.0,42.0,0.0,0.8790108626071644
7.0,1.0,2014.0,8.0,27.0,21.0,40.0,0.0,0.18666413405442636
8.9,5.0,2009.0,9.0,2.0,13.0,47.0,0.0,0.28561845915996326
4.1,5.0,2010.0,6.0,24.0,12.0,51.0,0.0,0.10676904710159879
10.0,1.0,2012.0,11.0,16.0,17.0,38.0,1.0,0.28930806059947234
8.0,2.0,2014.0,11.0,25.0,22.0,20.0,0.0,0.08682445464304812
7.0,1.0,2015.0,4.0,19.0,20.0,12.0,33.0,0.18128257750649412
10.5,1.0,2012.0,2.0,4.0,11.0,45.0,0.0,0.4161324917963627
4.9,1.0,2012.0,8.0,24.0,14.0,47.0,0.0,0.15988228339397534
19.0,1.0,2014.0,3.0,18.0,0.0,19.0,45.0,0.7722294374003665
11.5,1.0,2014.0,7.0,31.0,23.0,59.0,38.0,0.34115654533326717
5.7,1.0,2009.0,4.0,29.0,11.0,36.0,51.0,0.0717612861070192
7.7,1.0,2011.0,10.0,12.0,17.0,24.0,55.0,0.28538891673834976
15.7,1.0,2012.0,8.0,16.0,18.0,56.0,0.0,0.419185643003055
5.0,1.0,2014.0,8.0,1.0,1.0,6.0,0.0,0.07652665463728962
5.5,1.0,2014.0,11.0,22.0,7.0,42.0,0.0,0.07357095415974568
12.5,1.0,2015.0,2.0,8.0,9.0,18.0,35.0,0.5000121129898814
6.9,4.0,2009.0,2.0,26.0,12.0,46.0,0.0,0.25738038709031785
6.9,1.0,2009.0,3.0,27.0,15.0,10.0,59.0,0.309328452639796
4.9,1.0,2012.0,1.0,23.0,15.0,39.0,0.0,0.10277265158794485
4.5,1.0,2014.0,11.0,22.0,13.0,57.0,24.0,0.17957298031504387
3.7,1.0,2009.0,1.0,28.0,12.0,32.0,0.0,0.02733292208018883
5.7,1.0,2010.0,12.0,10.0,9.0,0.0,0.0,0.11243305010524846
7.3,1.0,2011.0,3.0,18.0,16.0,58.0,0.0,0.3574881301152487
6.1,1.0,2011.0,7.0,2.0,0.0,57.0,0.0,0.2758305999313252
13.0,1.0,2013.0,5.0,7.0,6.0,49.0,17.0,0.5611699185224698
6.5,1.0,2013.0,12.0,12.0,7.0,34.0,0.0,0.17375706857652112
17.0,3.0,2013.0,12.0,18.0,14.0,21.0,53.0,0.43610924558780456
5.7,1.0,2011.0,2.0,28.0,23.0,19.0,0.0,0.29618832696819314
4.5,1.0,2011.0,12.0,8.0,16.0,0.0,0.0,0.07837025273411653
6.9,1.0,2011.0,12.0,28.0,1.0,16.0,16.0,0.21907838328370302
17.5,1.0,2013.0,9.0,12.0,9.0,42.0,6.0,0.6319880304954169
9.7,5.0,2011.0,7.0,29.0,20.0,5.0,0.0,0.41013211683812095
5.3,1.0,2011.0,10.0,9.0,17.0,5.0,53.0,0.15022787310596225
4.5,5.0,2012.0,1.0,26.0,8.0,4.0,0.0,0.12192487081946526
7.3,6.0,2012.0,7.0,27.0,18.0,17.0,0.0,0.31213528318413275
14.5,1.0,2015.0,3.0,3.0,15.0,38.0,57.0,0.24876313315531962
11.5,5.0,2014.0,6.0,20.0,23.0,11.0,0.0,0.2383198735727546
5.5,1.0,2014.0,11.0,16.0,18.0,26.0,0.0,0.10937722481349937
20.5,1.0,2014.0,5.0,22.0,7.0,3.0,0.0,0.8107623351378663
8.5,1.0,2009.0,8.0,22.0,18.0,3.0,0.0,0.30736751463717793
8.5,1.0,2009.0,8.0,24.0,5.0,55.0,25.0,0.3619707719883453
15.7,3.0,2010.0,5.0,15.0,17.0,41.0,0.0,0.6042339863123348
15.5,1.0,2012.0,11.0,1.0,7.0,42.0,29.0,0.38433450533975444
7.5,5.0,2014.0,9.0,20.0,19.0,16.0,0.0,0.2346909614258764
8.5,1.0,2011.0,2.0,15.0,17.0,18.0,31.0,0.4135363952617409
10.9,1.0,2009.0,6.0,24.0,19.0,31.0,9.0,0.4536927873491579
7.5,1.0,2013.0,1.0,28.0,9.0,40.0,0.0,0.18600181875078298
11.5,1.0,2014.0,5.0,30.0,18.0,41.0,55.0,0.42532944811217405
4.9,1.0,2009.0,5.0,3.0,3.0,1.0,0.0,0.16537026202193958
17.0,1.0,2012.0,11.0,28.0,14.0,23.0,11.0,0.27138121054127246
6.5,1.0,2012.0,9.0,3.0,22.0,48.0,40.0,0.44176151242037326
6.5,2.0,2013.0,4.0,30.0,6.0,25.0,0.0,0.1934909244240618
8.5,1.0,2015.0,5.0,30.0,8.0,3.0,12.0,0.2977393004547739
7.3,1.0,2009.0,9.0,4.0,13.0,2.0,9.0,0.25926398258784855
7.7,1.0,2010.0,9.0,19.0,22.0,2.0,36.0,0.30353639649048847
6.5,1.0,2012.0,5.0,21.0,8.0,20.0,11.0,0.22712696810193397
10.5,1.0,2014.0,4.0,13.0,19.0,12.0,13.0,0.4120680727435444
9.0,1.0,2014.0,9.0,22.0,19.0,32.0,3.0,0.4074001776478635
6.5,2.0,2015.0,6.0,28.0,22.0,1.0,41.0,0.1738442391594121
4.1,1.0,2011.0,2.0,28.0,11.0,16.0,0.0,0.1038959570662595
4.9,3.0,2009.0,6.0,25.0,20.0,25.0,16.0,0.21143447695908413
5.5,2.0,2015.0,6.0,5.0,1.0,29.0,57.0,0.07656426093671065
9.0,2.0,2012.0,12.0,15.0,2.0,21.0,7.0,0.27955148020922743
7.3,1.0,2010.0,5.0,15.0,4.0,17.0,25.0,0.012797695384420545
9.3,1.0,2010.0,4.0,13.0,21.0,22.0,0.0,0.4786025371822473
6.1,1.0,2010.0,9.0,9.0,22.0,22.0,4.0,0.14085814593656668
5.3,1.0,2009.0,4.0,17.0,17.0,54.0,28.0,0.1585223940652699
4.1,1.0,2010.0,1.0,30.0,18.0,27.0,0.0,0.03683957721810694
7.7,1.0,2011.0,5.0,13.0,0.0,33.0,33.0,0.3263520752048302
9.7,1.0,2011.0,9.0,5.0,18.0,54.0,34.0,0.4228372202763361
5.7,1.0,2010.0,3.0,20.0,20.0,18.0,0.0,0.1669481162119527
15.5,1.0,2014.0,3.0,15.0,1.0,51.0,0.0,0.5097086863851195
6.5,1.0,2009.0,3.0,1.0,13.0,42.0,48.0,0.18776134802983196
5.7,4.0,2009.0,10.0,26.0,18.0,18.0,10.0,0.13865247076991546
7.5,1.0,2014.0,3.0,26.0,12.0,16.0,5.0,0.09314036739240932
5.7,2.0,2011.0,5.0,28.0,15.0,41.0,36.0,0.16285454659413445
19.0,2.0,2014.0,3.0,5.0,14.0,47.0,13.0,0.7145578363061913
6.0,1.0,2014.0,12.0,30.0,12.0,28.0,24.0,0.11640424483352824
9.7,2.0,2010.0,10.0,6.0,22.0,22.0,50.0,0.32405846799982635
20.0,2.0,2014.0,3.0,26.0,8.0,15.0,15.0,0.8220975459221143
16.5,1.0,2014.0,9.0,11.0,8.0,16.0,43.0,0.5499978967039143
5.7,1.0,2011.0,6.0,15.0,17.0,12.0,50.0,0.11794061570051781
4.5,5.0,2011.0,11.0,5.0,12.0,54.0,0.0,0.09913889778553833
9.5,1.0,2014.0,5.0,18.0,23.0,21.0,21.0,0.41521201331286556
3.5,1.0,2014.0,7.0,7.0,20.0,38.0,30.0,0.09548709316607464
9.5,2.0,2014.0,10.0,10.0,20.0,16.0,0.0,0.43105532729642887
20.0,1.0,2014.0,12.0,17.0,12.0,26.0,24.0,0.5577172239448507
6.1,1.0,2011.0,4.0,19.0,21.0,42.0,57.0,0.23697344807988527
15.0,1.0,2014.0,2.0,24.0,14.0,44.0,31.0,0.4663230558008407
8.1,1.0,2009.0,7.0,24.0,10.0,30.0,0.0,0.18723935059462318
5.3,1.0,2011.0,2.0,9.0,12.0,42.0,0.0,0.12156538950501801
6.1,1.0,2010.0,4.0,21.0,18.0,39.0,0.0,0.17556345308593993
10.9,1.0,2011.0,6.0,21.0,11.0,0.0,0.0,0.5707245366076926
10.5,2.0,2011.0,10.0,3.0,8.0,23.0,0.0,0.3462835426987361
8.9,1.0,2012.0,3.0,16.0,19.0,10.0,0.0,0.33690736190949677
4.5,1.0,2014.0,12.0,3.0,18.0,49.0,0.0,0.11651186441267808
4.1,1.0,2009.0,7.0,3.0,11.0,2.0,0.0,0.12317931156753889
6.1,1.0,2010.0,6.0,16.0,11.0,46.0,0.0,0.26308154991884514
9.7,1.0,2011.0,3.0,27.0,9.0,55.0,0.0,0.4880836927118416
9.0,1.0,2013.0,7.0,8.0,22.0,20.0,29.0,0.28468741808533493
15.5,1.0,2014.0,2.0,10.0,22.0,37.0,29.0,0.7639941044462129
9.3,1.0,2009.0,1.0,8.0,6.0,38.0,10.0,0.6413536869598903
5.5,1.0,2013.0,9.0,6.0,12.0,13.0,0.0,0.12296043251278949
6.5,1.0,2012.0,3.0,4.0,11.0,49.0,41.0,0.28837257254512977
23.0,1.0,2014.0,6.0,12.0,10.0,20.0,0.0,0.6725792360483668
14.5,1.0,2009.0,12.0,17.0,8.0,41.0,0.0,0.7738905709677292
17.7,1.0,2012.0,4.0,7.0,0.0,32.0,0.0,0.791466114439528
21.5,1.0,2013.0,9.0,6.0,15.0,26.0,8.0,0.8673802155052289
7.0,1.0,2015.0,1.0,10.0,13.0,48.0,3.0,0.16069196250147255
4.1,3.0,2009.0,11.0,21.0,23.0,10.0,54.0,0.11110296620067384
8.1,1.0,2009.0,4.0,20.0,1.0,52.0,23.0,0.30741106955712205
5.3,1.0,2012.0,2.0,22.0,11.0,45.0,31.0,0.11041109852562349
5.3,1.0,2012.0,7.0,26.0,9.0,56.0,32.0,0.1425056389855541
10.0,4.0,2014.0,4.0,3.0,8.0,28.0,0.0,0.343098975920278
16.1,1.0,2011.0,1.0,18.0,9.0,58.0,10.0,0.8015455739729398
6.9,2.0,2010.0,4.0,11.0,3.0,42.0,58.0,0.3745607627531955
8.0,4.0,2013.0,11.0,15.0,21.0,13.0,20.0,0.1970146369320636
6.9,1.0,2010.0,1.0,2.0,22.0,26.0,32.0,0.2807286836738424
5.0,1.0,2014.0,9.0,11.0,3.0,40.0,0.0,0.13093693990078697
6.0,1.0,2015.0,2.0,7.0,11.0,9.0,0.0,0.14671522578658794
4.5,1.0,2015.0,3.0,2.0,18.0,14.0,10.0,0.08994632737607434
5.3,1.0,2009.0,9.0,24.0,16.0,53.0,0.0,0.11011541691977521
9.3,1.0,2012.0,3.0,3.0,9.0,9.0,27.0,0.34019131890464505
5.3,1.0,2012.0,4.0,21.0,14.0,38.0,57.0,0.19304097990751157
6.9,2.0,2010.0,2.0,13.0,14.0,30.0,18.0,0.19035936880693952
13.3,1.0,2010.0,2.0,26.0,3.0,58.0,27.0,0.7090877606394141
5.7,1.0,2010.0,10.0,13.0,19.0,58.0,0.0,0.10128262693107916
5.3,1.0,2011.0,1.0,26.0,8.0,4.0,0.0,0.11506411372874953
6.1,1.0,2012.0,5.0,16.0,11.0,18.0,0.0,0.23070711236280306
7.3,3.0,2010.0,5.0,19.0,9.0,18.0,0.0,0.2280826338569945
10.5,5.0,2010.0,6.0,28.0,8.0,30.0,0.0,0.6374888201820658
11.0,1.0,2013.0,4.0,11.0,20.0,25.0,0.0,0.4267530878964037
9.5,1.0,2013.0,8.0,15.0,6.0,0.0,4.0,0.46152752444824025
5.3,2.0,2010.0,3.0,24.0,21.0,18.0,59.0,0.1460482992793734
2.5,1.0,2010.0,7.0,17.0,6.0,24.0,4.0,0.0
20.5,1.0,2010.0,12.0,21.0,23.0,6.0,57.0,0.9842362033084212
4.5,1.0,2015.0,4.0,19.0,8.0,40.0,44.0,0.1687045352465946
9.7,2.0,2012.0,1.0,8.0,17.0,56.0,59.0,0.0
13.0,1.0,2012.0,11.0,26.0,11.0,6.0,11.0,0.14309889468728917
4.5,1.0,2014.0,1.0,11.0,18.0,1.0,31.0,0.12051140143221367
5.3,1.0,2009.0,5.0,1.0,20.0,21.0,51.0,0.15672067551319874
5.5,2.0,2013.0,5.0,27.0,2.0,10.0,23.0,0.1557805653562284
4.0,1.0,2013.0,11.0,20.0,6.0,52.0,0.0,0.09132092283414657
9.3,1.0,2009.0,3.0,27.0,14.0,52.0,53.0,0.31436543479635937
4.1,1.0,2009.0,7.0,17.0,20.0,38.0,0.0,0.08960549162929855
4.0,1.0,2015.0,5.0,15.0,23.0,7.0,11.0,0.06439648840906631
7.4,1.0,2009.0,4.0,9.0,20.0,57.0,13.0,0.4383673737585827
5.7,1.0,2009.0,10.0,12.0,21.0,33.0,18.0,0.20440174585232065
6.5,1.0,2011.0,4.0,9.0,2.0,15.0,0.0,0.20654963281326308
6.5,1.0,2014.0,11.0,5.0,20.0,49.0,0.0,0.1058486910267152
21.0,1.0,2015.0,2.0,5.0,8.0,51.0,47.0,0.6539321115625415
11.7,1.0,2009.0,7.0,8.0,9.0,26.0,33.0,0.15973059647017568
6.9,5.0,2011.0,3.0,1.0,19.0,32.0,0.0,0.2129836281748799
4.9,1.0,2011.0,3.0,22.0,17.0,23.0,5.0,0.11100839375834894
19.5,5.0,2014.0,11.0,8.0,18.0,44.0,0.0,0.6213279388710018
8.9,1.0,2009.0,6.0,8.0,19.0,53.0,0.0,0.24258396980535143
4.1,5.0,2009.0,12.0,17.0,15.0,54.0,0.0,0.09887024583382413
11.7,1.0,2011.0,3.0,28.0,9.0,7.0,17.0,0.42709290317512777
12.0,1.0,2013.0,10.0,21.0,0.0,23.0,54.0,0.47472406132296835
12.5,1.0,2014.0,1.0,12.0,17.0,47.0,23.0,0.609904604269707
10.5,1.0,2013.0,4.0,28.0,17.0,32.0,0.0,0.48721235607470387
5.4,1.0,2009.0,3.0,11.0,21.0,0.0,19.0,0.1281652019187887
6.1,1.0,2009.0,11.0,20.0,12.0,6.0,55.0,0.12397190671980834
3.3,1.0,2011.0,6.0,7.0,19.0,46.0,0.0,0.06189371637891556
6.9,1.0,2012.0,1.0,26.0,13.0,12.0,0.0,0.28114385008286713
7.5,5.0,2012.0,9.0,4.0,22.0,15.0,0.0,0.22524687613481356
10.5,2.0,2015.0,2.0,28.0,14.0,5.0,58.0,0.3355971957848194
9.7,3.0,2012.0,3.0,19.0,21.0,6.0,42.0,0.4846715892674441
6.0,1.0,2015.0,1.0,15.0,22.0,55.0,31.0,0.11988036396859618
24.5,1.0,2014.0,4.0,1.0,17.0,6.0,34.0,0.6649074691409232
11.0,1.0,2014.0,12.0,21.0,10.0,16.0,0.0,0.35088667477019514
10.5,1.0,2015.0,6.0,18.0,8.0,38.0,33.0,0.3622695319818886
8.5,2.0,2011.0,12.0,29.0,19.0,24.0,26.0,0.3090175660654392
8.0,1.0,2013.0,2.0,17.0,12.0,5.0,48.0,0.22483033297974173
10.5,1.0,2013.0,2.0,15.0,8.0,17.0,51.0,0.26190109666596306
7.3,1.0,2010.0,5.0,17.0,23.0,57.0,0.0,0.11258399360376933
8.1,2.0,2009.0,7.0,15.0,10.0,20.0,0.0,0.23082754101017788
6.1,2.0,2011.0,3.0,19.0,13.0,33.0,13.0,0.1814999769311588
7.3,1.0,2010.0,9.0,24.0,10.0,13.0,47.0,0.20653993818120772
10.1,1.0,2011.0,9.0,28.0,12.0,51.0,17.0,0.2453532129582714
8.0,1.0,2013.0,5.0,3.0,7.0,13.0,12.0,0.2902587385285788
6.5,1.0,2015.0,2.0,15.0,17.0,27.0,36.0,0.3395950863887223
12.9,1.0,2010.0,2.0,15.0,12.0,31.0,0.0,0.7739157471152017
5.5,2.0,2015.0,4.0,24.0,11.0,1.0,50.0,0.11527087710512914
4.1,1.0,2009.0,1.0,18.0,12.0,14.0,0.0,0.10674243269080277
3.5,5.0,2014.0,5.0,5.0,17.0,26.0,0.0,0.04352884664502362
15.3,1.0,2010.0,5.0,6.0,13.0,17.0,12.0,0.5115862431281669
4.1,5.0,2011.0,4.0,9.0,12.0,7.0,0.0,0.11317565725398539
8.5,2.0,2011.0,6.0,19.0,1.0,36.0,0.0,0.33912049356087387
10.9,1.0,2011.0,11.0,20.0,18.0,0.0,57.0,0.5473344756097122
8.5,5.0,2013.0,6.0,11.0,8.0,21.0,0.0,0.22821930306712507
4.0,2.0,2014.0,6.0,20.0,20.0,21.0,35.0,0.10264161232655561
6.5,1.0,2015.0,4.0,21.0,19.0,49.0,58.0,0.2529748978767779
12.5,1.0,2010.0,7.0,1.0,8.0,27.0,0.0,0.5597312134099146
4.1,5.0,2010.0,8.0,22.0,17.0,53.0,0.0,0.1333894787029975
13.3,2.0,2011.0,4.0,26.0,13.0,59.0,4.0,0.5119488689289355
12.5,1.0,2012.0,1.0,21.0,16.0,1.0,0.0,0.4314198387049335
6.5,1.0,2013.0,6.0,25.0,11.0,26.0,4.0,0.15659010741479656
6.5,2.0,2009.0,5.0,11.0,14.0,6.0,36.0,0.19176826487062465
6.5,2.0,2015.0,1.0,31.0,19.0,53.0,35.0,0.2030508584120546
13.3,2.0,2011.0,9.0,22.0,20.0,32.0,28.0,0.6118416611733184
11.3,1.0,2011.0,12.0,17.0,17.0,4.0,23.0,0.369178585937885
12.9,5.0,2010.0,9.0,15.0,22.0,8.0,0.0,0.1707239089035495
16.1,2.0,2011.0,12.0,4.0,0.0,46.0,0.0,0.8631201610927896
16.5,2.0,2015.0,6.0,10.0,22.0,6.0,26.0,0.6834049889080106
8.9,1.0,2012.0,8.0,20.0,9.0,25.0,23.0,0.4075055698566442
9.0,6.0,2014.0,12.0,23.0,8.0,10.0,0.0,0.3358654705292772
25.47,1.0,2010.0,4.0,28.0,22.0,14.0,23.0,0.9938700534952116
7.3,5.0,2012.0,2.0,22.0,19.0,27.0,0.0,0.24565623323574723
6.5,1.0,2015.0,4.0,19.0,2.0,16.0,7.0,0.20417657259248007
10.1,2.0,2010.0,2.0,27.0,9.0,16.0,0.0,0.3709929221063468
6.9,1.0,2010.0,8.0,7.0,0.0,44.0,0.0,0.2660119778901224
3.7,5.0,2010.0,9.0,3.0,0.0,41.0,0.0,0.16492346294968468
9.7,1.0,2011.0,5.0,13.0,17.0,58.0,24.0,0.3951859747470743
5.5,1.0,2013.0,4.0,19.0,13.0,35.0,49.0,0.24690165513912946
